global_step,episodic_return
7.496000000000000000e+03,7.200000000000000000e+01
7.548000000000000000e+03,5.800000000000000000e+01
7.628000000000000000e+03,7.300000000000000000e+01
7.660000000000000000e+03,4.000000000000000000e+01
7.704000000000000000e+03,5.100000000000000000e+01
7.728000000000000000e+03,4.400000000000000000e+01
7.764000000000000000e+03,3.300000000000000000e+01
7.808000000000000000e+03,3.600000000000000000e+01
7.900000000000000000e+03,4.200000000000000000e+01
7.944000000000000000e+03,5.900000000000000000e+01
8.064000000000000000e+03,7.400000000000000000e+01
8.084000000000000000e+03,4.500000000000000000e+01
8.108000000000000000e+03,4.000000000000000000e+01
8.268000000000000000e+03,1.140000000000000000e+02
8.296000000000000000e+03,5.700000000000000000e+01
8.320000000000000000e+03,5.800000000000000000e+01
8.440000000000000000e+03,8.200000000000000000e+01
8.476000000000000000e+03,3.800000000000000000e+01
8.524000000000000000e+03,2.000000000000000000e+01
8.604000000000000000e+03,7.600000000000000000e+01
8.624000000000000000e+03,2.400000000000000000e+01
8.656000000000000000e+03,9.600000000000000000e+01
8.828000000000000000e+03,8.700000000000000000e+01
9.032000000000000000e+03,1.010000000000000000e+02
9.112000000000000000e+03,1.130000000000000000e+02
9.292000000000000000e+03,1.150000000000000000e+02
9.400000000000000000e+03,7.100000000000000000e+01
9.532000000000000000e+03,1.240000000000000000e+02
9.552000000000000000e+03,6.400000000000000000e+01
9.804000000000000000e+03,2.990000000000000000e+02
9.900000000000000000e+03,9.100000000000000000e+01
9.964000000000000000e+03,1.400000000000000000e+02
1.001600000000000000e+04,1.150000000000000000e+02
1.002800000000000000e+04,3.100000000000000000e+01
1.026800000000000000e+04,5.900000000000000000e+01
1.057600000000000000e+04,1.520000000000000000e+02
1.058400000000000000e+04,1.410000000000000000e+02
1.081200000000000000e+04,2.510000000000000000e+02
1.095200000000000000e+04,1.700000000000000000e+02
1.098800000000000000e+04,1.000000000000000000e+02
1.106400000000000000e+04,6.200000000000000000e+01
1.114800000000000000e+04,3.900000000000000000e+01
1.122000000000000000e+04,3.800000000000000000e+01
1.134400000000000000e+04,9.700000000000000000e+01
1.136800000000000000e+04,5.400000000000000000e+01
1.170800000000000000e+04,1.210000000000000000e+02
1.181200000000000000e+04,1.160000000000000000e+02
1.191600000000000000e+04,1.360000000000000000e+02
1.229200000000000000e+04,1.450000000000000000e+02
1.242400000000000000e+04,4.610000000000000000e+02
1.271600000000000000e+04,1.990000000000000000e+02
1.291600000000000000e+04,1.220000000000000000e+02
1.293200000000000000e+04,1.590000000000000000e+02
1.300400000000000000e+04,2.970000000000000000e+02
1.320000000000000000e+04,1.200000000000000000e+02
1.334800000000000000e+04,1.030000000000000000e+02
1.353600000000000000e+04,1.540000000000000000e+02
1.364000000000000000e+04,1.090000000000000000e+02
1.370800000000000000e+04,8.900000000000000000e+01
1.403200000000000000e+04,2.560000000000000000e+02
1.412400000000000000e+04,1.200000000000000000e+02
1.455200000000000000e+04,2.100000000000000000e+02
1.466400000000000000e+04,1.570000000000000000e+02
1.488800000000000000e+04,1.900000000000000000e+02
1.504000000000000000e+04,3.750000000000000000e+02
1.530800000000000000e+04,1.880000000000000000e+02
1.551200000000000000e+04,1.170000000000000000e+02
1.590400000000000000e+04,3.090000000000000000e+02
1.593200000000000000e+04,2.600000000000000000e+02
1.610400000000000000e+04,1.980000000000000000e+02
1.615200000000000000e+04,1.590000000000000000e+02
1.640000000000000000e+04,1.160000000000000000e+02
1.668800000000000000e+04,1.330000000000000000e+02
1.672000000000000000e+04,2.030000000000000000e+02
1.695600000000000000e+04,1.380000000000000000e+02
1.714400000000000000e+04,2.590000000000000000e+02
1.723600000000000000e+04,1.280000000000000000e+02
1.780800000000000000e+04,2.790000000000000000e+02
1.800800000000000000e+04,1.920000000000000000e+02
1.812400000000000000e+04,2.440000000000000000e+02
1.812400000000000000e+04,2.910000000000000000e+02
1.850000000000000000e+04,1.720000000000000000e+02
1.857600000000000000e+04,1.120000000000000000e+02
1.862400000000000000e+04,1.530000000000000000e+02
1.875200000000000000e+04,1.560000000000000000e+02
1.899200000000000000e+04,1.220000000000000000e+02
1.908800000000000000e+04,1.150000000000000000e+02
1.932800000000000000e+04,1.430000000000000000e+02
1.948800000000000000e+04,1.230000000000000000e+02
1.954000000000000000e+04,2.400000000000000000e+02
1.954000000000000000e+04,1.120000000000000000e+02
2.000000000000000000e+04,1.670000000000000000e+02
2.018800000000000000e+04,1.740000000000000000e+02
2.034000000000000000e+04,1.990000000000000000e+02
2.076800000000000000e+04,3.060000000000000000e+02
2.085200000000000000e+04,2.120000000000000000e+02
2.088800000000000000e+04,1.740000000000000000e+02
2.116400000000000000e+04,2.050000000000000000e+02
2.129200000000000000e+04,1.300000000000000000e+02
2.134000000000000000e+04,1.210000000000000000e+02
2.148400000000000000e+04,1.480000000000000000e+02
2.164000000000000000e+04,7.400000000000000000e+01
2.171200000000000000e+04,5.600000000000000000e+01
2.175200000000000000e+04,1.140000000000000000e+02
2.200400000000000000e+04,9.000000000000000000e+01
2.216400000000000000e+04,2.490000000000000000e+02
2.234000000000000000e+04,8.300000000000000000e+01
2.244000000000000000e+04,1.710000000000000000e+02
2.260000000000000000e+04,2.210000000000000000e+02
2.261200000000000000e+04,6.700000000000000000e+01
2.284800000000000000e+04,1.700000000000000000e+02
2.326000000000000000e+04,2.040000000000000000e+02
2.333200000000000000e+04,1.790000000000000000e+02
2.336000000000000000e+04,1.270000000000000000e+02
2.363600000000000000e+04,2.580000000000000000e+02
2.392400000000000000e+04,1.650000000000000000e+02
2.400800000000000000e+04,1.680000000000000000e+02
2.426800000000000000e+04,2.260000000000000000e+02
2.430000000000000000e+04,1.650000000000000000e+02
2.444800000000000000e+04,1.300000000000000000e+02
2.450000000000000000e+04,1.220000000000000000e+02
2.484800000000000000e+04,1.360000000000000000e+02
2.495200000000000000e+04,1.700000000000000000e+02
2.521600000000000000e+04,1.910000000000000000e+02
2.528800000000000000e+04,1.960000000000000000e+02
2.539600000000000000e+04,1.360000000000000000e+02
2.614400000000000000e+04,2.130000000000000000e+02
2.617600000000000000e+04,2.390000000000000000e+02
2.625200000000000000e+04,3.240000000000000000e+02
2.645600000000000000e+04,2.640000000000000000e+02
2.670800000000000000e+04,6.200000000000000000e+01
2.671600000000000000e+04,1.340000000000000000e+02
2.698000000000000000e+04,1.810000000000000000e+02
2.700000000000000000e+04,2.130000000000000000e+02
2.743600000000000000e+04,1.790000000000000000e+02
2.749200000000000000e+04,1.220000000000000000e+02
2.774800000000000000e+04,2.590000000000000000e+02
2.790800000000000000e+04,2.310000000000000000e+02
2.810800000000000000e+04,1.670000000000000000e+02
2.828800000000000000e+04,1.340000000000000000e+02
2.850000000000000000e+04,1.470000000000000000e+02
2.863200000000000000e+04,2.840000000000000000e+02
2.868400000000000000e+04,1.430000000000000000e+02
2.885200000000000000e+04,8.700000000000000000e+01
2.914800000000000000e+04,1.280000000000000000e+02
2.936400000000000000e+04,2.680000000000000000e+02
2.959200000000000000e+04,1.840000000000000000e+02
2.972800000000000000e+04,1.440000000000000000e+02
2.976800000000000000e+04,2.700000000000000000e+02
2.993600000000000000e+04,1.420000000000000000e+02
3.019200000000000000e+04,1.150000000000000000e+02
3.049200000000000000e+04,1.800000000000000000e+02
3.050800000000000000e+04,2.280000000000000000e+02
3.051200000000000000e+04,1.430000000000000000e+02
3.066000000000000000e+04,1.160000000000000000e+02
3.100000000000000000e+04,1.260000000000000000e+02
3.133600000000000000e+04,2.050000000000000000e+02
3.134800000000000000e+04,2.090000000000000000e+02
3.148400000000000000e+04,2.050000000000000000e+02
3.174400000000000000e+04,1.850000000000000000e+02
3.210800000000000000e+04,1.550000000000000000e+02
3.213600000000000000e+04,1.990000000000000000e+02
3.245600000000000000e+04,2.760000000000000000e+02
3.248800000000000000e+04,1.850000000000000000e+02
3.268800000000000000e+04,1.370000000000000000e+02
3.290400000000000000e+04,1.980000000000000000e+02
3.316000000000000000e+04,1.670000000000000000e+02
3.362800000000000000e+04,2.920000000000000000e+02
3.374400000000000000e+04,2.630000000000000000e+02
3.386000000000000000e+04,2.380000000000000000e+02
3.387600000000000000e+04,1.780000000000000000e+02
3.412800000000000000e+04,1.240000000000000000e+02
3.489600000000000000e+04,2.580000000000000000e+02
3.490000000000000000e+04,2.880000000000000000e+02
3.508000000000000000e+04,2.370000000000000000e+02
3.550800000000000000e+04,1.520000000000000000e+02
3.553200000000000000e+04,1.570000000000000000e+02
3.588000000000000000e+04,5.000000000000000000e+02
3.628800000000000000e+04,1.880000000000000000e+02
3.645200000000000000e+04,1.420000000000000000e+02
3.652400000000000000e+04,2.530000000000000000e+02
3.687200000000000000e+04,4.470000000000000000e+02
3.696000000000000000e+04,1.260000000000000000e+02
3.711600000000000000e+04,2.060000000000000000e+02
3.740400000000000000e+04,7.100000000000000000e+01
3.743200000000000000e+04,1.170000000000000000e+02
3.774800000000000000e+04,2.180000000000000000e+02
3.783200000000000000e+04,3.260000000000000000e+02
3.805600000000000000e+04,1.620000000000000000e+02
3.832400000000000000e+04,1.430000000000000000e+02
3.844000000000000000e+04,2.510000000000000000e+02
3.854000000000000000e+04,1.760000000000000000e+02
3.923600000000000000e+04,1.730000000000000000e+02
3.938800000000000000e+04,2.650000000000000000e+02
3.957600000000000000e+04,2.830000000000000000e+02
4.006000000000000000e+04,5.000000000000000000e+02
4.026400000000000000e+04,2.560000000000000000e+02
4.080400000000000000e+04,3.060000000000000000e+02
4.115200000000000000e+04,2.210000000000000000e+02
4.139200000000000000e+04,5.000000000000000000e+02
4.146800000000000000e+04,3.510000000000000000e+02
4.196800000000000000e+04,1.430000000000000000e+02
4.211200000000000000e+04,2.390000000000000000e+02
4.249600000000000000e+04,4.220000000000000000e+02
4.250000000000000000e+04,2.570000000000000000e+02
4.262800000000000000e+04,1.280000000000000000e+02
4.302000000000000000e+04,1.300000000000000000e+02
4.327600000000000000e+04,1.610000000000000000e+02
4.358400000000000000e+04,4.030000000000000000e+02
4.364000000000000000e+04,2.840000000000000000e+02
4.461600000000000000e+04,3.340000000000000000e+02
4.502400000000000000e+04,5.000000000000000000e+02
4.544000000000000000e+04,4.490000000000000000e+02
4.558800000000000000e+04,5.000000000000000000e+02
4.574800000000000000e+04,2.820000000000000000e+02
4.602400000000000000e+04,2.490000000000000000e+02
4.613200000000000000e+04,1.720000000000000000e+02
4.664800000000000000e+04,2.640000000000000000e+02
4.666400000000000000e+04,2.280000000000000000e+02
4.680800000000000000e+04,1.950000000000000000e+02
4.731200000000000000e+04,1.610000000000000000e+02
4.747600000000000000e+04,3.350000000000000000e+02
4.758000000000000000e+04,1.920000000000000000e+02
4.774800000000000000e+04,2.740000000000000000e+02
4.806800000000000000e+04,1.470000000000000000e+02
4.833600000000000000e+04,1.460000000000000000e+02
4.860000000000000000e+04,2.540000000000000000e+02
4.877600000000000000e+04,1.760000000000000000e+02
4.888400000000000000e+04,3.920000000000000000e+02
4.890000000000000000e+04,1.400000000000000000e+02
4.946800000000000000e+04,2.160000000000000000e+02
4.960800000000000000e+04,1.800000000000000000e+02
4.979200000000000000e+04,2.220000000000000000e+02
5.024000000000000000e+04,1.570000000000000000e+02
5.041600000000000000e+04,1.550000000000000000e+02
5.076000000000000000e+04,4.950000000000000000e+02
5.079600000000000000e+04,3.310000000000000000e+02
5.115600000000000000e+04,1.840000000000000000e+02
5.118000000000000000e+04,2.340000000000000000e+02
5.157600000000000000e+04,1.940000000000000000e+02
5.202800000000000000e+04,3.160000000000000000e+02
5.212400000000000000e+04,1.360000000000000000e+02
5.260800000000000000e+04,3.560000000000000000e+02
5.261200000000000000e+04,3.630000000000000000e+02
5.278800000000000000e+04,1.650000000000000000e+02
5.330800000000000000e+04,1.740000000000000000e+02
5.331600000000000000e+04,1.750000000000000000e+02
5.351600000000000000e+04,3.710000000000000000e+02
5.383200000000000000e+04,2.600000000000000000e+02
5.400400000000000000e+04,1.210000000000000000e+02
5.405200000000000000e+04,1.850000000000000000e+02
5.440400000000000000e+04,2.710000000000000000e+02
5.470000000000000000e+04,1.610000000000000000e+02
5.491600000000000000e+04,2.700000000000000000e+02
5.519200000000000000e+04,1.220000000000000000e+02
5.585200000000000000e+04,1.640000000000000000e+02
5.597200000000000000e+04,2.630000000000000000e+02
5.600800000000000000e+04,5.000000000000000000e+02
5.640800000000000000e+04,5.000000000000000000e+02
5.673600000000000000e+04,1.900000000000000000e+02
5.697200000000000000e+04,1.400000000000000000e+02
5.760800000000000000e+04,3.990000000000000000e+02
5.785600000000000000e+04,5.000000000000000000e+02
5.853600000000000000e+04,3.900000000000000000e+02
5.874000000000000000e+04,5.000000000000000000e+02
5.921600000000000000e+04,3.390000000000000000e+02
5.946000000000000000e+04,4.620000000000000000e+02
5.976400000000000000e+04,3.060000000000000000e+02
6.013600000000000000e+04,3.480000000000000000e+02
6.081200000000000000e+04,3.370000000000000000e+02
6.122000000000000000e+04,5.000000000000000000e+02
6.176800000000000000e+04,5.000000000000000000e+02
6.214000000000000000e+04,5.000000000000000000e+02
6.254000000000000000e+04,3.290000000000000000e+02
6.269600000000000000e+04,2.310000000000000000e+02
6.278400000000000000e+04,1.600000000000000000e+02
6.281600000000000000e+04,5.000000000000000000e+02
6.339600000000000000e+04,2.130000000000000000e+02
6.342400000000000000e+04,1.810000000000000000e+02
6.399600000000000000e+04,1.420000000000000000e+02
6.411200000000000000e+04,1.780000000000000000e+02
6.460400000000000000e+04,1.510000000000000000e+02
6.478800000000000000e+04,5.000000000000000000e+02
6.479200000000000000e+04,4.930000000000000000e+02
6.495200000000000000e+04,2.090000000000000000e+02
6.502800000000000000e+04,1.050000000000000000e+02
6.641600000000000000e+04,3.650000000000000000e+02
6.668800000000000000e+04,4.140000000000000000e+02
6.679200000000000000e+04,5.000000000000000000e+02
6.679600000000000000e+04,5.000000000000000000e+02
6.737600000000000000e+04,2.390000000000000000e+02
6.788800000000000000e+04,2.730000000000000000e+02
6.813200000000000000e+04,3.600000000000000000e+02
6.870000000000000000e+04,3.300000000000000000e+02
6.880000000000000000e+04,5.000000000000000000e+02
6.941200000000000000e+04,3.800000000000000000e+02
6.946000000000000000e+04,1.890000000000000000e+02
6.947600000000000000e+04,3.350000000000000000e+02
7.000400000000000000e+04,3.000000000000000000e+02
7.012000000000000000e+04,1.640000000000000000e+02
7.012400000000000000e+04,1.770000000000000000e+02
7.036800000000000000e+04,2.220000000000000000e+02
7.091200000000000000e+04,1.350000000000000000e+02
7.112400000000000000e+04,2.500000000000000000e+02
7.124800000000000000e+04,2.800000000000000000e+02
7.199200000000000000e+04,2.690000000000000000e+02
7.200800000000000000e+04,5.000000000000000000e+02
7.206800000000000000e+04,2.350000000000000000e+02
7.292400000000000000e+04,4.180000000000000000e+02
7.294000000000000000e+04,2.320000000000000000e+02
7.376800000000000000e+04,4.430000000000000000e+02
7.407200000000000000e+04,5.000000000000000000e+02
7.471200000000000000e+04,4.460000000000000000e+02
7.494400000000000000e+04,5.000000000000000000e+02
7.505600000000000000e+04,3.210000000000000000e+02
7.517200000000000000e+04,2.740000000000000000e+02
7.570400000000000000e+04,1.610000000000000000e+02
7.596800000000000000e+04,2.550000000000000000e+02
7.637600000000000000e+04,3.000000000000000000e+02
7.671600000000000000e+04,5.000000000000000000e+02
7.706400000000000000e+04,2.730000000000000000e+02
7.715200000000000000e+04,1.930000000000000000e+02
7.770800000000000000e+04,5.000000000000000000e+02
7.782400000000000000e+04,1.670000000000000000e+02
7.786800000000000000e+04,2.870000000000000000e+02
7.906400000000000000e+04,2.980000000000000000e+02
7.906800000000000000e+04,5.000000000000000000e+02
7.917200000000000000e+04,3.650000000000000000e+02
7.982800000000000000e+04,5.000000000000000000e+02
8.001600000000000000e+04,2.360000000000000000e+02
8.064400000000000000e+04,2.030000000000000000e+02
8.092000000000000000e+04,4.360000000000000000e+02
8.106800000000000000e+04,5.000000000000000000e+02
8.142800000000000000e+04,3.520000000000000000e+02
8.233200000000000000e+04,3.520000000000000000e+02
8.264800000000000000e+04,5.000000000000000000e+02
8.307200000000000000e+04,5.000000000000000000e+02
8.343200000000000000e+04,5.000000000000000000e+02
8.375600000000000000e+04,2.760000000000000000e+02
8.411200000000000000e+04,1.690000000000000000e+02
8.421200000000000000e+04,2.840000000000000000e+02
8.433600000000000000e+04,5.000000000000000000e+02
8.523200000000000000e+04,2.790000000000000000e+02
8.557200000000000000e+04,3.080000000000000000e+02
8.576000000000000000e+04,5.000000000000000000e+02
8.586000000000000000e+04,4.110000000000000000e+02
8.602400000000000000e+04,1.970000000000000000e+02
8.634400000000000000e+04,1.200000000000000000e+02
8.674800000000000000e+04,2.930000000000000000e+02
8.695200000000000000e+04,2.310000000000000000e+02
8.712400000000000000e+04,3.400000000000000000e+02
8.768400000000000000e+04,2.330000000000000000e+02
8.806000000000000000e+04,2.330000000000000000e+02
8.834800000000000000e+04,5.000000000000000000e+02
8.895600000000000000e+04,5.000000000000000000e+02
8.899200000000000000e+04,3.260000000000000000e+02
8.999200000000000000e+04,4.100000000000000000e+02
9.006400000000000000e+04,5.000000000000000000e+02
9.096000000000000000e+04,5.000000000000000000e+02
9.099600000000000000e+04,5.000000000000000000e+02
9.172800000000000000e+04,4.150000000000000000e+02
9.197600000000000000e+04,2.440000000000000000e+02
9.199600000000000000e+04,5.000000000000000000e+02
9.296400000000000000e+04,5.000000000000000000e+02
