global_step,episodic_return
3.056000000000000000e+03,1.900000000000000000e+01
3.064000000000000000e+03,1.400000000000000000e+01
3.144000000000000000e+03,2.100000000000000000e+01
3.172000000000000000e+03,3.400000000000000000e+01
3.176000000000000000e+03,3.800000000000000000e+01
3.188000000000000000e+03,3.000000000000000000e+01
3.248000000000000000e+03,2.500000000000000000e+01
3.252000000000000000e+03,1.800000000000000000e+01
3.264000000000000000e+03,1.800000000000000000e+01
3.332000000000000000e+03,1.900000000000000000e+01
3.344000000000000000e+03,2.300000000000000000e+01
3.384000000000000000e+03,5.200000000000000000e+01
3.396000000000000000e+03,3.200000000000000000e+01
3.464000000000000000e+03,3.200000000000000000e+01
3.496000000000000000e+03,3.700000000000000000e+01
3.524000000000000000e+03,3.100000000000000000e+01
3.564000000000000000e+03,2.400000000000000000e+01
3.572000000000000000e+03,1.800000000000000000e+01
3.600000000000000000e+03,8.000000000000000000e+00
3.664000000000000000e+03,1.500000000000000000e+01
3.696000000000000000e+03,3.000000000000000000e+01
3.760000000000000000e+03,9.300000000000000000e+01
3.788000000000000000e+03,3.000000000000000000e+01
3.860000000000000000e+03,1.700000000000000000e+01
3.872000000000000000e+03,2.700000000000000000e+01
3.932000000000000000e+03,5.800000000000000000e+01
4.028000000000000000e+03,3.800000000000000000e+01
4.092000000000000000e+03,3.900000000000000000e+01
4.120000000000000000e+03,6.400000000000000000e+01
4.120000000000000000e+03,1.480000000000000000e+02
4.172000000000000000e+03,1.200000000000000000e+01
4.200000000000000000e+03,4.200000000000000000e+01
4.288000000000000000e+03,2.800000000000000000e+01
4.312000000000000000e+03,4.700000000000000000e+01
4.312000000000000000e+03,2.700000000000000000e+01
4.404000000000000000e+03,2.800000000000000000e+01
4.412000000000000000e+03,2.400000000000000000e+01
4.436000000000000000e+03,3.000000000000000000e+01
4.500000000000000000e+03,2.100000000000000000e+01
4.520000000000000000e+03,2.000000000000000000e+01
4.524000000000000000e+03,1.070000000000000000e+02
4.636000000000000000e+03,5.700000000000000000e+01
4.704000000000000000e+03,4.400000000000000000e+01
4.728000000000000000e+03,5.600000000000000000e+01
4.856000000000000000e+03,3.700000000000000000e+01
4.860000000000000000e+03,5.500000000000000000e+01
4.864000000000000000e+03,8.500000000000000000e+01
4.928000000000000000e+03,4.900000000000000000e+01
4.992000000000000000e+03,3.300000000000000000e+01
5.016000000000000000e+03,3.700000000000000000e+01
5.056000000000000000e+03,4.800000000000000000e+01
5.108000000000000000e+03,2.800000000000000000e+01
5.144000000000000000e+03,2.100000000000000000e+01
5.252000000000000000e+03,5.800000000000000000e+01
5.256000000000000000e+03,2.700000000000000000e+01
5.296000000000000000e+03,9.100000000000000000e+01
5.340000000000000000e+03,2.100000000000000000e+01
5.360000000000000000e+03,2.500000000000000000e+01
5.436000000000000000e+03,8.100000000000000000e+01
5.468000000000000000e+03,3.100000000000000000e+01
5.476000000000000000e+03,4.400000000000000000e+01
5.592000000000000000e+03,5.700000000000000000e+01
5.624000000000000000e+03,3.600000000000000000e+01
5.732000000000000000e+03,6.500000000000000000e+01
5.756000000000000000e+03,4.000000000000000000e+01
5.760000000000000000e+03,8.000000000000000000e+01
5.788000000000000000e+03,4.000000000000000000e+01
5.808000000000000000e+03,1.800000000000000000e+01
5.896000000000000000e+03,2.100000000000000000e+01
5.936000000000000000e+03,4.300000000000000000e+01
5.980000000000000000e+03,5.500000000000000000e+01
5.988000000000000000e+03,4.900000000000000000e+01
6.096000000000000000e+03,4.900000000000000000e+01
6.096000000000000000e+03,2.600000000000000000e+01
6.100000000000000000e+03,2.900000000000000000e+01
6.232000000000000000e+03,3.200000000000000000e+01
6.280000000000000000e+03,4.500000000000000000e+01
6.368000000000000000e+03,6.700000000000000000e+01
6.384000000000000000e+03,2.500000000000000000e+01
6.480000000000000000e+03,6.100000000000000000e+01
6.548000000000000000e+03,1.520000000000000000e+02
6.588000000000000000e+03,5.000000000000000000e+01
6.660000000000000000e+03,4.400000000000000000e+01
6.672000000000000000e+03,3.000000000000000000e+01
6.704000000000000000e+03,8.300000000000000000e+01
6.756000000000000000e+03,4.100000000000000000e+01
6.768000000000000000e+03,2.300000000000000000e+01
6.896000000000000000e+03,5.800000000000000000e+01
6.920000000000000000e+03,3.700000000000000000e+01
6.960000000000000000e+03,6.300000000000000000e+01
6.992000000000000000e+03,2.300000000000000000e+01
7.076000000000000000e+03,3.800000000000000000e+01
7.084000000000000000e+03,3.000000000000000000e+01
7.124000000000000000e+03,9.100000000000000000e+01
7.168000000000000000e+03,4.300000000000000000e+01
7.196000000000000000e+03,1.700000000000000000e+01
7.228000000000000000e+03,3.700000000000000000e+01
7.380000000000000000e+03,5.200000000000000000e+01
7.460000000000000000e+03,5.700000000000000000e+01
7.472000000000000000e+03,9.600000000000000000e+01
7.556000000000000000e+03,2.000000000000000000e+01
7.560000000000000000e+03,9.000000000000000000e+01
7.560000000000000000e+03,4.400000000000000000e+01
7.680000000000000000e+03,2.900000000000000000e+01
7.684000000000000000e+03,5.500000000000000000e+01
7.720000000000000000e+03,3.900000000000000000e+01
7.760000000000000000e+03,5.000000000000000000e+01
7.808000000000000000e+03,2.100000000000000000e+01
7.820000000000000000e+03,3.300000000000000000e+01
7.896000000000000000e+03,2.100000000000000000e+01
7.932000000000000000e+03,4.200000000000000000e+01
7.936000000000000000e+03,6.300000000000000000e+01
7.960000000000000000e+03,3.400000000000000000e+01
8.032000000000000000e+03,2.400000000000000000e+01
8.108000000000000000e+03,5.200000000000000000e+01
8.152000000000000000e+03,4.700000000000000000e+01
8.232000000000000000e+03,1.900000000000000000e+01
8.368000000000000000e+03,6.400000000000000000e+01
8.376000000000000000e+03,3.500000000000000000e+01
8.488000000000000000e+03,2.900000000000000000e+01
8.580000000000000000e+03,1.360000000000000000e+02
8.640000000000000000e+03,6.500000000000000000e+01
8.660000000000000000e+03,1.800000000000000000e+02
8.724000000000000000e+03,2.000000000000000000e+01
8.736000000000000000e+03,6.100000000000000000e+01
8.752000000000000000e+03,4.200000000000000000e+01
8.792000000000000000e+03,1.600000000000000000e+01
8.800000000000000000e+03,3.400000000000000000e+01
8.888000000000000000e+03,3.300000000000000000e+01
8.956000000000000000e+03,5.400000000000000000e+01
8.964000000000000000e+03,4.000000000000000000e+01
9.020000000000000000e+03,5.600000000000000000e+01
9.080000000000000000e+03,4.700000000000000000e+01
9.104000000000000000e+03,2.000000000000000000e+01
9.180000000000000000e+03,1.800000000000000000e+01
9.268000000000000000e+03,2.100000000000000000e+01
9.304000000000000000e+03,5.500000000000000000e+01
9.344000000000000000e+03,9.600000000000000000e+01
9.460000000000000000e+03,3.800000000000000000e+01
9.496000000000000000e+03,1.320000000000000000e+02
9.532000000000000000e+03,4.600000000000000000e+01
9.544000000000000000e+03,6.800000000000000000e+01
9.664000000000000000e+03,3.200000000000000000e+01
9.668000000000000000e+03,5.100000000000000000e+01
9.684000000000000000e+03,4.600000000000000000e+01
9.780000000000000000e+03,5.800000000000000000e+01
1.004800000000000000e+04,9.400000000000000000e+01
1.005200000000000000e+04,6.700000000000000000e+01
1.005600000000000000e+04,9.200000000000000000e+01
1.013200000000000000e+04,1.160000000000000000e+02
1.020400000000000000e+04,1.700000000000000000e+01
1.027200000000000000e+04,5.300000000000000000e+01
1.037600000000000000e+04,4.200000000000000000e+01
1.040000000000000000e+04,8.600000000000000000e+01
1.044400000000000000e+04,4.200000000000000000e+01
1.052400000000000000e+04,3.600000000000000000e+01
1.062800000000000000e+04,1.440000000000000000e+02
1.069600000000000000e+04,7.300000000000000000e+01
1.070000000000000000e+04,4.300000000000000000e+01
1.075600000000000000e+04,7.700000000000000000e+01
1.077200000000000000e+04,1.800000000000000000e+01
1.086800000000000000e+04,2.700000000000000000e+01
1.090800000000000000e+04,6.900000000000000000e+01
1.116000000000000000e+04,7.200000000000000000e+01
1.121600000000000000e+04,1.280000000000000000e+02
1.134000000000000000e+04,1.410000000000000000e+02
1.134800000000000000e+04,1.090000000000000000e+02
1.136400000000000000e+04,5.000000000000000000e+01
1.144400000000000000e+04,1.900000000000000000e+01
1.161200000000000000e+04,6.700000000000000000e+01
1.161600000000000000e+04,6.600000000000000000e+01
1.168400000000000000e+04,1.160000000000000000e+02
1.181200000000000000e+04,4.900000000000000000e+01
1.187200000000000000e+04,6.300000000000000000e+01
1.201200000000000000e+04,4.900000000000000000e+01
1.205200000000000000e+04,1.510000000000000000e+02
1.219600000000000000e+04,4.500000000000000000e+01
1.228400000000000000e+04,1.490000000000000000e+02
1.239200000000000000e+04,8.400000000000000000e+01
1.247200000000000000e+04,1.490000000000000000e+02
1.260800000000000000e+04,5.300000000000000000e+01
1.270400000000000000e+04,1.260000000000000000e+02
1.289600000000000000e+04,4.700000000000000000e+01
1.293200000000000000e+04,1.140000000000000000e+02
1.313200000000000000e+04,5.800000000000000000e+01
1.313600000000000000e+04,2.120000000000000000e+02
1.333600000000000000e+04,1.810000000000000000e+02
1.343200000000000000e+04,7.300000000000000000e+01
1.346400000000000000e+04,3.100000000000000000e+01
1.346400000000000000e+04,1.320000000000000000e+02
1.369600000000000000e+04,6.500000000000000000e+01
1.382400000000000000e+04,8.900000000000000000e+01
1.386000000000000000e+04,1.810000000000000000e+02
1.422400000000000000e+04,1.310000000000000000e+02
1.428800000000000000e+04,2.050000000000000000e+02
1.428800000000000000e+04,1.060000000000000000e+02
1.449200000000000000e+04,1.660000000000000000e+02
1.454000000000000000e+04,6.200000000000000000e+01
1.475200000000000000e+04,1.150000000000000000e+02
1.504000000000000000e+04,1.360000000000000000e+02
1.504800000000000000e+04,2.050000000000000000e+02
1.508400000000000000e+04,1.350000000000000000e+02
1.552000000000000000e+04,1.170000000000000000e+02
1.553600000000000000e+04,1.950000000000000000e+02
1.566000000000000000e+04,1.540000000000000000e+02
1.589200000000000000e+04,2.010000000000000000e+02
1.589600000000000000e+04,5.800000000000000000e+01
1.605200000000000000e+04,1.320000000000000000e+02
1.618000000000000000e+04,7.100000000000000000e+01
1.628400000000000000e+04,9.600000000000000000e+01
1.631600000000000000e+04,6.500000000000000000e+01
1.637200000000000000e+04,2.080000000000000000e+02
1.670800000000000000e+04,9.700000000000000000e+01
1.680000000000000000e+04,1.280000000000000000e+02
1.689200000000000000e+04,1.290000000000000000e+02
1.693600000000000000e+04,1.880000000000000000e+02
1.708000000000000000e+04,9.200000000000000000e+01
1.731200000000000000e+04,9.300000000000000000e+01
1.732000000000000000e+04,1.290000000000000000e+02
1.734400000000000000e+04,6.500000000000000000e+01
1.745200000000000000e+04,2.600000000000000000e+01
1.791200000000000000e+04,1.470000000000000000e+02
1.798400000000000000e+04,2.720000000000000000e+02
1.818800000000000000e+04,1.830000000000000000e+02
1.819600000000000000e+04,7.000000000000000000e+01
1.834000000000000000e+04,3.500000000000000000e+01
1.837200000000000000e+04,9.600000000000000000e+01
1.856000000000000000e+04,5.400000000000000000e+01
1.863600000000000000e+04,1.800000000000000000e+01
1.865600000000000000e+04,3.350000000000000000e+02
1.867200000000000000e+04,1.200000000000000000e+02
1.895200000000000000e+04,6.900000000000000000e+01
1.914000000000000000e+04,1.250000000000000000e+02
1.951600000000000000e+04,9.300000000000000000e+01
1.954800000000000000e+04,2.930000000000000000e+02
1.966400000000000000e+04,2.510000000000000000e+02
1.968400000000000000e+04,3.300000000000000000e+01
1.976800000000000000e+04,2.030000000000000000e+02
2.014800000000000000e+04,1.570000000000000000e+02
2.018800000000000000e+04,1.040000000000000000e+02
2.044400000000000000e+04,1.890000000000000000e+02
2.082400000000000000e+04,2.890000000000000000e+02
2.095200000000000000e+04,1.260000000000000000e+02
2.100800000000000000e+04,2.140000000000000000e+02
2.104000000000000000e+04,2.120000000000000000e+02
2.147200000000000000e+04,1.610000000000000000e+02
2.166000000000000000e+04,1.620000000000000000e+02
2.217600000000000000e+04,2.830000000000000000e+02
2.234800000000000000e+04,3.480000000000000000e+02
2.264400000000000000e+04,2.450000000000000000e+02
2.279200000000000000e+04,3.290000000000000000e+02
2.298400000000000000e+04,1.580000000000000000e+02
2.330800000000000000e+04,1.280000000000000000e+02
2.342800000000000000e+04,1.100000000000000000e+02
2.354800000000000000e+04,3.420000000000000000e+02
2.397600000000000000e+04,1.660000000000000000e+02
2.410800000000000000e+04,1.690000000000000000e+02
2.442800000000000000e+04,2.190000000000000000e+02
2.462400000000000000e+04,4.940000000000000000e+02
2.474400000000000000e+04,1.910000000000000000e+02
2.491200000000000000e+04,7.100000000000000000e+01
2.543200000000000000e+04,1.710000000000000000e+02
2.546400000000000000e+04,3.380000000000000000e+02
2.568000000000000000e+04,3.120000000000000000e+02
2.577200000000000000e+04,2.140000000000000000e+02
2.625200000000000000e+04,1.960000000000000000e+02
2.632000000000000000e+04,2.210000000000000000e+02
2.706800000000000000e+04,3.460000000000000000e+02
2.739200000000000000e+04,2.670000000000000000e+02
2.739200000000000000e+04,2.840000000000000000e+02
2.753600000000000000e+04,1.160000000000000000e+02
2.775600000000000000e+04,4.950000000000000000e+02
2.808000000000000000e+04,1.710000000000000000e+02
2.906800000000000000e+04,3.270000000000000000e+02
2.922400000000000000e+04,4.210000000000000000e+02
2.927600000000000000e+04,2.980000000000000000e+02
2.936000000000000000e+04,4.910000000000000000e+02
2.999600000000000000e+04,1.790000000000000000e+02
3.024800000000000000e+04,2.940000000000000000e+02
3.058800000000000000e+04,3.060000000000000000e+02
3.077600000000000000e+04,3.870000000000000000e+02
3.082400000000000000e+04,2.060000000000000000e+02
3.114400000000000000e+04,1.380000000000000000e+02
3.135200000000000000e+04,1.310000000000000000e+02
3.142800000000000000e+04,2.940000000000000000e+02
3.188000000000000000e+04,2.750000000000000000e+02
3.220400000000000000e+04,2.640000000000000000e+02
3.226400000000000000e+04,2.270000000000000000e+02
3.267200000000000000e+04,3.100000000000000000e+02
3.276400000000000000e+04,2.200000000000000000e+02
3.298400000000000000e+04,1.940000000000000000e+02
3.333200000000000000e+04,2.660000000000000000e+02
3.350800000000000000e+04,1.850000000000000000e+02
3.368400000000000000e+04,1.740000000000000000e+02
3.369600000000000000e+04,2.550000000000000000e+02
3.419200000000000000e+04,2.140000000000000000e+02
3.454800000000000000e+04,2.150000000000000000e+02
3.483600000000000000e+04,2.840000000000000000e+02
3.500000000000000000e+04,2.010000000000000000e+02
3.536400000000000000e+04,4.630000000000000000e+02
3.566400000000000000e+04,2.060000000000000000e+02
3.570800000000000000e+04,1.760000000000000000e+02
3.584000000000000000e+04,3.220000000000000000e+02
3.601200000000000000e+04,1.610000000000000000e+02
3.641200000000000000e+04,1.750000000000000000e+02
3.665200000000000000e+04,1.590000000000000000e+02
3.666400000000000000e+04,2.490000000000000000e+02
3.700000000000000000e+04,2.890000000000000000e+02
3.734400000000000000e+04,2.320000000000000000e+02
3.737200000000000000e+04,1.760000000000000000e+02
3.764800000000000000e+04,2.480000000000000000e+02
3.803600000000000000e+04,1.650000000000000000e+02
3.818800000000000000e+04,2.960000000000000000e+02
3.885600000000000000e+04,2.040000000000000000e+02
3.928400000000000000e+04,4.840000000000000000e+02
3.930000000000000000e+04,4.120000000000000000e+02
3.960000000000000000e+04,7.800000000000000000e+01
3.962800000000000000e+04,1.920000000000000000e+02
4.019200000000000000e+04,5.000000000000000000e+02
4.050000000000000000e+04,2.240000000000000000e+02
4.059200000000000000e+04,3.220000000000000000e+02
4.081200000000000000e+04,2.950000000000000000e+02
4.124400000000000000e+04,1.620000000000000000e+02
4.145200000000000000e+04,3.140000000000000000e+02
4.171200000000000000e+04,2.240000000000000000e+02
4.250400000000000000e+04,5.000000000000000000e+02
4.293600000000000000e+04,3.050000000000000000e+02
4.322800000000000000e+04,4.950000000000000000e+02
4.330400000000000000e+04,1.990000000000000000e+02
4.345600000000000000e+04,5.000000000000000000e+02
4.380400000000000000e+04,1.430000000000000000e+02
4.385600000000000000e+04,2.290000000000000000e+02
4.392400000000000000e+04,1.540000000000000000e+02
4.451600000000000000e+04,1.470000000000000000e+02
4.461200000000000000e+04,2.010000000000000000e+02
4.506800000000000000e+04,1.370000000000000000e+02
4.510400000000000000e+04,4.110000000000000000e+02
4.520000000000000000e+04,3.350000000000000000e+02
4.537200000000000000e+04,1.890000000000000000e+02
4.577600000000000000e+04,1.430000000000000000e+02
4.593600000000000000e+04,2.160000000000000000e+02
4.600000000000000000e+04,2.230000000000000000e+02
4.621600000000000000e+04,2.100000000000000000e+02
4.656000000000000000e+04,1.550000000000000000e+02
4.677200000000000000e+04,1.920000000000000000e+02
4.727600000000000000e+04,2.640000000000000000e+02
4.735600000000000000e+04,1.450000000000000000e+02
4.746400000000000000e+04,4.210000000000000000e+02
4.751600000000000000e+04,2.380000000000000000e+02
4.812800000000000000e+04,2.120000000000000000e+02
4.817200000000000000e+04,1.760000000000000000e+02
4.825200000000000000e+04,1.830000000000000000e+02
4.861200000000000000e+04,1.200000000000000000e+02
4.869600000000000000e+04,3.340000000000000000e+02
4.880800000000000000e+04,1.580000000000000000e+02
4.920400000000000000e+04,2.370000000000000000e+02
4.921200000000000000e+04,1.490000000000000000e+02
4.941600000000000000e+04,1.790000000000000000e+02
4.985200000000000000e+04,1.610000000000000000e+02
4.995200000000000000e+04,1.840000000000000000e+02
5.007600000000000000e+04,1.640000000000000000e+02
5.012400000000000000e+04,3.280000000000000000e+02
5.042400000000000000e+04,1.420000000000000000e+02
5.042800000000000000e+04,1.180000000000000000e+02
5.084000000000000000e+04,1.900000000000000000e+02
5.086400000000000000e+04,1.840000000000000000e+02
5.102800000000000000e+04,1.500000000000000000e+02
5.113600000000000000e+04,1.760000000000000000e+02
5.131200000000000000e+04,1.110000000000000000e+02
5.149600000000000000e+04,1.160000000000000000e+02
5.158400000000000000e+04,1.850000000000000000e+02
5.182800000000000000e+04,1.720000000000000000e+02
5.193200000000000000e+04,1.540000000000000000e+02
5.241600000000000000e+04,2.290000000000000000e+02
5.249600000000000000e+04,1.660000000000000000e+02
5.259600000000000000e+04,1.650000000000000000e+02
5.329200000000000000e+04,1.980000000000000000e+02
5.358800000000000000e+04,5.000000000000000000e+02
5.363600000000000000e+04,2.590000000000000000e+02
5.382400000000000000e+04,3.510000000000000000e+02
5.421600000000000000e+04,1.560000000000000000e+02
5.441600000000000000e+04,2.800000000000000000e+02
5.475600000000000000e+04,2.790000000000000000e+02
5.532000000000000000e+04,2.750000000000000000e+02
5.548800000000000000e+04,1.820000000000000000e+02
5.552400000000000000e+04,2.760000000000000000e+02
5.577600000000000000e+04,1.130000000000000000e+02
5.582800000000000000e+04,5.000000000000000000e+02
5.667600000000000000e+04,2.110000000000000000e+02
5.671200000000000000e+04,2.330000000000000000e+02
5.699600000000000000e+04,3.670000000000000000e+02
5.737600000000000000e+04,4.710000000000000000e+02
5.746400000000000000e+04,1.160000000000000000e+02
5.754800000000000000e+04,2.170000000000000000e+02
5.772800000000000000e+04,2.530000000000000000e+02
5.805200000000000000e+04,1.680000000000000000e+02
5.815200000000000000e+04,1.710000000000000000e+02
5.821600000000000000e+04,1.660000000000000000e+02
5.855200000000000000e+04,1.240000000000000000e+02
5.861600000000000000e+04,1.150000000000000000e+02
5.870400000000000000e+04,2.430000000000000000e+02
5.924800000000000000e+04,1.570000000000000000e+02
5.932000000000000000e+04,2.750000000000000000e+02
5.948400000000000000e+04,1.940000000000000000e+02
5.957200000000000000e+04,2.540000000000000000e+02
5.977200000000000000e+04,1.300000000000000000e+02
6.007200000000000000e+04,1.460000000000000000e+02
6.012800000000000000e+04,2.010000000000000000e+02
6.024800000000000000e+04,1.680000000000000000e+02
6.074000000000000000e+04,1.520000000000000000e+02
6.084400000000000000e+04,1.920000000000000000e+02
6.088400000000000000e+04,1.580000000000000000e+02
6.133600000000000000e+04,3.900000000000000000e+02
6.142000000000000000e+04,1.430000000000000000e+02
6.154000000000000000e+04,1.990000000000000000e+02
6.159200000000000000e+04,1.760000000000000000e+02
6.191600000000000000e+04,1.440000000000000000e+02
6.197200000000000000e+04,1.370000000000000000e+02
6.219600000000000000e+04,1.630000000000000000e+02
6.244000000000000000e+04,1.300000000000000000e+02
6.248800000000000000e+04,2.230000000000000000e+02
6.292000000000000000e+04,2.360000000000000000e+02
6.317200000000000000e+04,2.430000000000000000e+02
6.330400000000000000e+04,2.150000000000000000e+02
6.347200000000000000e+04,4.100000000000000000e+01
6.353200000000000000e+04,1.520000000000000000e+02
6.358800000000000000e+04,2.740000000000000000e+02
6.410000000000000000e+04,2.310000000000000000e+02
6.449600000000000000e+04,2.400000000000000000e+02
6.452800000000000000e+04,2.630000000000000000e+02
6.471600000000000000e+04,2.810000000000000000e+02
6.508800000000000000e+04,1.470000000000000000e+02
6.512800000000000000e+04,1.490000000000000000e+02
6.555600000000000000e+04,3.630000000000000000e+02
6.572400000000000000e+04,2.510000000000000000e+02
6.623200000000000000e+04,2.750000000000000000e+02
6.642800000000000000e+04,3.340000000000000000e+02
6.659600000000000000e+04,2.590000000000000000e+02
6.706400000000000000e+04,3.340000000000000000e+02
6.730400000000000000e+04,2.670000000000000000e+02
6.766800000000000000e+04,3.090000000000000000e+02
6.816400000000000000e+04,1.230000000000000000e+02
6.852000000000000000e+04,3.030000000000000000e+02
6.859200000000000000e+04,3.810000000000000000e+02
6.859200000000000000e+04,1.060000000000000000e+02
6.860000000000000000e+04,5.000000000000000000e+02
6.924000000000000000e+04,1.610000000000000000e+02
6.937200000000000000e+04,2.120000000000000000e+02
6.968000000000000000e+04,2.710000000000000000e+02
7.015200000000000000e+04,3.870000000000000000e+02
7.068000000000000000e+04,3.260000000000000000e+02
7.074400000000000000e+04,3.750000000000000000e+02
7.100800000000000000e+04,3.310000000000000000e+02
7.211600000000000000e+04,2.760000000000000000e+02
7.215600000000000000e+04,5.000000000000000000e+02
7.244000000000000000e+04,4.390000000000000000e+02
7.274800000000000000e+04,5.000000000000000000e+02
7.412000000000000000e+04,5.000000000000000000e+02
7.416000000000000000e+04,5.000000000000000000e+02
7.425200000000000000e+04,4.520000000000000000e+02
7.444400000000000000e+04,4.230000000000000000e+02
7.551600000000000000e+04,3.150000000000000000e+02
7.582400000000000000e+04,4.150000000000000000e+02
7.586400000000000000e+04,3.540000000000000000e+02
7.612400000000000000e+04,5.000000000000000000e+02
7.628000000000000000e+04,1.900000000000000000e+02
7.705600000000000000e+04,3.070000000000000000e+02
7.742800000000000000e+04,3.250000000000000000e+02
7.782000000000000000e+04,3.840000000000000000e+02
7.786800000000000000e+04,5.000000000000000000e+02
7.906000000000000000e+04,5.000000000000000000e+02
7.943200000000000000e+04,5.000000000000000000e+02
